Date,Open,High,Low,Settle,Volume,Open Interest
2016-06-15,162.47,162.59,162.4,162.63,27.0,66.0
2016-06-16,162.91,162.97,162.54,162.82,12.0,75.0
2016-06-17,162.41,162.63,162.21,162.27,11.0,74.0
2016-06-20,161.92,161.93,161.65,161.66,12.0,77.0
2016-06-21,161.86,162.02,161.66,161.88,28.0,77.0
2016-06-22,161.84,161.84,161.84,161.67,2.0,75.0
2016-06-23,161.65,161.65,161.11,161.37,14.0,71.0
2016-06-24,165.63,165.63,163.21,163.27,28.0,73.0
2016-06-27,163.5,164.1,163.5,163.96,16.0,88.0
2016-06-28,163.88,164.1,163.81,164.18,75.0,87.0
2016-06-29,164.05,164.3,164.03,164.21,5.0,140.0
2016-06-30,164.05,164.52,163.1,164.42,19.0,137.0
2016-07-01,163.75,164.52,163.75,164.33,35.0,127.0
2016-07-04,164.27,164.42,164.27,164.44,4.0,145.0
2016-07-05,164.63,165.19,164.63,165.05,29.0,143.0
2016-07-06,165.23,165.38,164.93,165.02,65.0,159.0
2016-07-07,164.71,164.74,164.59,164.9,27.0,202.0
2016-07-08,165.02,165.37,164.96,165.11,570.0,192.0
2016-07-11,165.11,165.25,164.86,164.9,65.0,751.0
2016-07-12,164.75,164.75,164.1,163.97,65.0,808.0
2016-07-13,164.34,164.64,164.09,164.6,181.0,826.0
2016-07-14,164.43,164.44,163.62,163.99,23.0,1001.0
2016-07-15,164.07,164.07,163.48,163.37,168.0,966.0
2016-07-18,163.76,163.76,163.76,163.66,1611.0,1126.0
2016-07-19,164.01,164.08,163.73,163.8,2417.0,2727.0
2016-07-20,163.92,164.01,163.54,163.62,11807.0,4550.0
2016-07-21,163.2,163.69,163.04,163.47,1079.0,16348.0
2016-07-22,163.69,163.95,163.4,163.67,2477.0,17415.0
2016-07-25,163.74,164.08,163.51,164.01,513.0,19339.0
2016-07-26,164.1,164.28,163.81,163.78,1649.0,19017.0
2016-07-27,163.67,164.59,163.67,164.64,5039.0,20393.0
2016-07-28,164.74,164.82,164.44,164.7,2687.0,24262.0
2016-07-29,164.37,165.28,164.3,165.1,3676.0,26728.0
2016-08-01,164.95,165.02,164.75,164.75,6089.0,29307.0
2016-08-02,164.55,164.6,163.68,163.88,14754.0,35076.0
2016-08-03,163.77,164.19,163.77,163.94,780.0,48755.0
2016-08-04,163.99,164.96,163.93,164.87,6564.0,47359.0
2016-08-05,164.72,164.73,164.37,164.43,3434.0,52190.0
2016-08-08,164.13,164.52,164.11,164.39,4651.0,55223.0
2016-08-09,164.46,164.85,164.33,164.73,4923.0,58869.0
2016-08-10,164.85,165.26,164.85,165.13,1445.0,61206.0
2016-08-11,165.2,165.28,164.65,164.95,1860.0,61459.0
2016-08-12,164.77,165.24,164.76,165.07,151.0,63633.0
2016-08-15,165.1,165.1,164.52,164.53,8242.0,64088.0
2016-08-16,164.66,164.87,163.97,163.99,9405.0,71647.0
2016-08-17,164.21,164.58,163.95,164.24,2017.0,79050.0
2016-08-18,164.6,164.96,164.46,164.75,4409.0,80951.0
2016-08-19,164.77,164.85,164.07,164.26,15913.0,84740.0
2016-08-22,164.18,164.92,164.18,164.78,13654.0,100105.0
2016-08-23,164.83,165.1,164.66,164.95,18435.0,111017.0
2016-08-24,165.0,165.0,164.73,164.84,29236.0,126622.0
2016-08-25,164.8,164.9,164.43,164.75,14660.0,148475.0
2016-08-26,164.74,165.04,164.18,164.98,25681.0,156419.0
2016-08-29,164.29,165.04,163.78,164.86,52485.0,171937.0
2016-08-30,164.89,165.14,164.66,165.02,41684.0,200791.0
2016-08-31,165.07,165.07,164.55,164.67,67842.0,218796.0
2016-09-01,164.54,164.77,164.24,164.68,268275.0,249076.0
2016-09-02,164.65,164.98,164.22,164.27,424325.0,416577.0
2016-09-05,164.54,164.72,164.44,164.56,763933.0,626557.0
2016-09-06,164.56,165.47,164.44,165.32,1048117.0,1019511.0
2016-09-07,165.4,165.67,165.33,165.56,817648.0,1565841.0
2016-09-08,165.5,165.62,164.48,164.75,910702.0,1751686.0
2016-09-09,164.6,164.62,163.53,163.65,898026.0,1883168.0
2016-09-12,163.5,163.69,163.04,163.35,833455.0,1839812.0
2016-09-13,163.7,163.93,162.56,163.29,757025.0,1815755.0
2016-09-14,162.93,163.7,162.79,163.53,715934.0,1794917.0
2016-09-15,163.44,163.78,163.04,163.48,699458.0,1772456.0
2016-09-16,163.72,164.29,163.57,163.96,608938.0,1757941.0
2016-09-19,163.86,164.11,163.63,163.75,469634.0,1713252.0
2016-09-20,163.65,164.29,163.65,164.18,544872.0,1647387.0
2016-09-21,163.96,164.37,163.8,163.84,583275.0,1703376.0
2016-09-22,164.32,165.32,164.32,165.22,775871.0,1701218.0
2016-09-23,165.08,165.28,164.98,165.03,484150.0,1801501.0
2016-09-26,165.14,165.75,165.08,165.5,534174.0,1710889.0
2016-09-27,165.5,166.27,165.46,165.98,764315.0,1703875.0
2016-09-28,165.97,166.19,165.75,166.15,702974.0,1815743.0
2016-09-29,165.72,166.08,165.59,165.74,587019.0,1830824.0
2016-09-30,166.09,166.36,165.54,165.7,898929.0,1759785.0
2016-10-03,165.69,165.85,165.3,165.4,352828.0,1939786.0
2016-10-04,165.41,165.68,164.68,165.3,832829.0,1656087.0
2016-10-05,164.84,165.03,164.14,164.23,1018759.0,1887823.0
2016-10-06,164.38,164.87,164.04,164.18,1066211.0,1985753.0
2016-10-07,164.25,164.3,163.72,163.91,860601.0,1993859.0
2016-10-10,164.05,164.18,163.31,163.42,584949.0,1850912.0
2016-10-11,163.52,163.92,163.4,163.72,777242.0,1761424.0
2016-10-12,163.58,163.82,163.15,163.3,587640.0,1829667.0
2016-10-13,163.7,163.96,163.47,163.76,667366.0,1732253.0
2016-10-14,163.6,163.69,163.2,163.46,619154.0,1753675.0
2016-10-17,163.31,163.57,162.81,163.47,685572.0,1703407.0
2016-10-18,163.42,163.81,163.3,163.74,597423.0,1763195.0
2016-10-19,163.74,164.04,163.71,163.82,599568.0,1727764.0
2016-10-20,163.68,164.33,163.24,164.29,840471.0,1764138.0
2016-10-21,164.28,164.34,164.04,164.22,555696.0,1899167.0
2016-10-24,164.4,164.54,163.86,163.96,607305.0,1728302.0
2016-10-25,163.88,164.16,163.71,164.02,658472.0,1770011.0
2016-10-26,163.9,164.06,162.89,163.04,995619.0,1802306.0
2016-10-27,163.02,163.19,161.72,161.97,1165604.0,1966094.0
2016-10-28,161.85,162.28,161.37,162.08,907480.0,2082668.0
2016-10-31,162.08,162.32,161.95,162.17,664426.0,2008082.0
2016-11-01,161.94,162.36,161.53,161.84,750831.0,1890946.0
2016-11-02,162.31,162.78,162.18,162.57,837664.0,1942089.0
2016-11-03,162.57,162.7,161.93,162.1,790605.0,1998412.0
2016-11-04,162.1,162.62,162.1,162.5,596884.0,1980684.0
2016-11-07,162.0,162.37,161.94,162.29,455189.0,1862656.0
2016-11-08,162.24,162.45,161.69,161.92,564042.0,1814367.0
2016-11-09,162.66,163.19,160.89,162.01,1204065.0,1846636.0
2016-11-10,161.22,161.54,160.08,160.64,1384678.0,2161649.0
2016-11-11,160.62,160.62,159.77,160.27,756215.0,2250493.0
2016-11-14,159.72,160.38,159.14,159.9,1159444.0,2027765.0
2016-11-15,160.21,160.63,160.15,160.41,882825.0,2193556.0
2016-11-16,160.32,160.59,159.82,160.32,781330.0,2038610.0
2016-11-17,160.58,160.96,160.35,160.77,797188.0,1960590.0
2016-11-18,160.16,161.09,159.98,160.73,889234.0,1955847.0
2016-11-21,160.95,160.97,160.5,160.7,522080.0,1857009.0
2016-11-22,160.76,161.58,160.7,161.4,741667.0,1945071.0
2016-11-23,161.33,161.72,160.31,160.7,1264730.0,2233997.0
2016-11-24,161.09,161.4,160.88,161.0,430567.0,1771651.0
2016-11-25,161.09,161.59,161.03,161.3,612704.0,1819216.0
2016-11-28,161.73,162.08,161.48,162.0,698974.0,1773190.0
2016-11-29,161.98,162.01,161.33,161.5,917475.0,1807261.0
2016-11-30,161.88,162.01,160.8,161.06,1165935.0,1920535.0
2016-12-01,160.78,160.97,159.54,160.26,1333037.0,1856504.0
2016-12-02,159.96,161.13,159.81,161.0,1084699.0,1688680.0
2016-12-05,161.45,161.45,159.86,160.45,1469755.0,1674609.0
2016-12-06,160.5,160.73,159.82,160.05,1332401.0,1240885.0
2016-12-07,159.74,160.52,159.7,160.32,320387.0,396919.0
2016-12-08,160.32,160.47,159.97,160.15,14315.0,0.0
